question_id,question,answer,image_id
quest236,which objects are around the sink,"hair_brush, bottle_of_hand_wash_liquid, toothbrush_holder, toothbrush, faucet, faucet_handle",image195
quest1605,what is the object close to the wall behind the table,cabinet,image146
quest7985,what is on the table,file_pad,image334
quest9311,what were stuck on the refridgerator,papers,image768
quest3491,what is on the paper,pen,image453
quest12282,what is near the wall divider,container,image1410
quest11151,what is at the top right corner,window,image1199
quest1995,what is the object close to the floor,floor_mat,image784
quest2825,how many pictures are stuck around the clock,5,image13
quest11571,what is in front of the table,bookshelf,image1276
quest10569,what is at the left side,bunk_bed,image1080
quest1343,what is the largest object,chair,image59
quest8513,what is on shelf,toy,image530
quest1620,what are the objects on the floor in front of the door,"shoe, umbrella, bag",image150
quest5288,what is the colour of the lamp,"white, red",image982
quest1024,what is the object on the counter in the corner,microwave,image857
quest12408,how many chairs are there,10,image1437
quest2220,what is the largest object on the table,lamp,image986
quest9866,what is found to the opposite of the left window,bed,image913
quest6039,what is above the bed,blinds,image1196
quest261,how many lamps are above the cash desk,2,image234
quest11673,what is behind the chair,window,image1294
quest10232,what is kept on the floor in the middle of the image1008,bag,image1008
quest9094,what is in front of sink,toilet,image703
quest3745,what is on the cable,cell_phone_charger,image525
quest2027,what is the object below the counter left of the cabinet,dishwasher,image826
quest6989,what is to the left of wall,garbage_bin,image8
quest4235,what is in front of the cup,soap,image665
quest1918,what is the object close to the towel rod,towel,image709
quest1829,what is the object on the shelf,dvd_player,image646
quest9766,how many chairs are seen,1,image886
quest6234,what is the colour of the sofa,gray,image1251
quest11634,what is behind the sofa,cabinet,image1287
quest6284,what is on the left side of the sofa,table,image1266
quest4209,what is above the switch board,mirror,image657
quest225,what color is the shade of the table lamp close to the bookshelf,white,image181
quest8916,what is stuck on the left side of the towel,roll_of_toilet_paper,image659
quest10003,what is the object before the table,chair,image954
quest9334,what is the colour of the bottle of hand wash liquid,green,image775
quest6470,how many drawers are there,3,image1319
quest11734,what is hanged on the wall above the table,photo,image1305
quest10955,what are the things on the table,"lamp, toy, pen_stand, notebook",image1161
quest847,what is the object on the floor close to the wall,cabinet,image1403
quest4290,what is in front of the bottle of hand wash liquid,decorative_plate,image682
quest5561,what is on the right side of the drawer table,picture,image1054
quest2552,what is the white object in the candlestick,candle,image52
quest11121,what is to the right side of the window,bookshelf,image1194
quest118,what is on the floor on the left side of the wardrobe door,head_phone,image59
quest8838,what is behind the tissue box,paper_holder,image637
quest5967,how many shelves and tables are there,3,image1172
quest8196,what is to the right of the shirts,shelves,image406
quest8660,what is left of shelf,door,image578
quest7490,what is to the left of the cup board,door,image194
quest6,how many plastic bottles are between the white fridge and the oven,5,image2
quest5343,what is on the either side of the bed,light,image997
quest9112,what is behind the door,shelves,image711
quest10788,what is in front of the toys rack,table,image1125
quest4325,how many drawers are there,3,image695
quest1064,what is the object close to the door,door_knob,image648
quest2591,how many dark brown chairs are there,8,image1406
quest8435,what is in the door,door_knob,image506
quest9353,how many colours fully displayed in doll,3,image780
quest11063,what is to the right side of the table,bed,image1182
quest3736,how many chairs are there,2,image523
quest10590,what is the colour of the toy stroller,white,image1083
quest3518,what is on the left side of the chair,table,image460
quest6987,what is the colour of the door,gray,image8
quest10756,what is in the left corner of the cabinet,lamp,image1118
quest6768,how many chairs are surrounding the table,8,image1402
quest5623,what is on the right side of the drawer,shoe,image1072
quest1606,what is largest object,television,image147
quest1734,what is the object on the counter in the corner,electric_mixer,image566
quest10517,what are the things on the floor,"book, shoe",image1070
quest10902,what is the paint colour used in photo,white,image1149
quest11644,what is to the right of the sofa,table,image1289
quest9505,how many book racks are there,2,image817
quest3813,what is around the table,chair,image544
quest12004,what is at the right side,cabinet,image1356
quest10555,what is at the bottom right,bed,image1077
quest10168,what is the window cover with,curtain,image992
quest1762,what is the object close to the wall,picture,image589
quest5402,what is on the door,clothes,image1012
quest2740,how many plum pillows are there on the brown carpet and next to the bed,1,image1063
quest12012,how many knobs are there,4,image1358
quest2473,how many black swivel chairs are there around the brown table,6,image19
quest6739,what is amidst the chairs,table,image1396
quest6892,what is in front of the left side wall,table,image1434
quest7944,what is more on the table,papers,image320
quest9686,what is to the right of the kitchen container,sink,image866
quest4207,what is on the left side of the tissue box,container,image657
quest6372,what is on the show piece shelf,decorative_plate,image1292
quest10351,what is put on the windows,window_cover,image1036
quest9362,what is the colour of switch,white,image782
quest10349,what is present on the floor amidst the clothes,doll,image1035
quest233,what color is the dish washing sponge close to the sink,"green, yellow",image194
quest8259,what is behind the sofa,ping_pong_table,image430
quest7562,what is the colour of bricks,brown,image216
quest9796,what is the object found on the right top corner,fan,image894
quest6169,what is on the left side of the sofa,curtain,image1234
quest3597,how many drawers are visible,3,image483
quest6289,what is on the sofa,pillow,image1267
quest4633,what is the colour of the decorative item on the wall,"brown, white",image799
quest126,what color is the bedside lamp behind the bottle of water,black,image73
quest7642,what is in front of the table,sofa,image238
quest6230,what is in on the table in between the sofas,lamp,image1250
