question_id,question,answer,image_id
quest11471,what is behind the lamp,window,image1258
quest11472,what is at the left bottom,sofa,image1259
quest11473,what is to the right of the sofa,table,image1259
quest11474,what are the things on the table,"lamp, books",image1259
quest11475,what is behind the lamp,window,image1259
quest11476,what is in front of the sofa,coffee_table,image1259
quest11477,what are the things on the table,"cup, papers",image1259
quest11478,what are the things above the fireplace,photo,image1259
quest11479,what is at the bottom left corner,sofa,image1260
quest11480,what is at the center of the cabinet,television,image1260
quest11481,what are the things in the cabinet rack,"dvd_player, photo, toy",image1260
quest11482,what is to the right side of the cabinet,fireplace,image1260
quest11483,what is at the top of the fireplace,photo,image1260
quest11484,what is in front of the right sofa,table,image1260
quest11485,what are the things on the table,"cup, paper",image1260
quest11486,what is behind the sofa,window,image1261
quest11487,what is to the right of the window,cabinet,image1261
quest11488,what are the things in the cabinet,"photo, toy, television, dvd_player",image1261
quest11489,what is on the right side,table,image1261
quest11490,what is to the right side of the cabinet,fireplace,image1261
quest11491,what is at the top of the fireplace,photo,image1261
quest11492,what is in front of the cabinet,chair,image1262
quest11493,what is to the left of the chair,garbage_bin,image1262
quest11494,what is hanged on the cabinet,medal,image1262
quest11495,how many handles are there,12,image1262
quest11496,what are stuck on the wall,photo,image1263
quest11497,what is opposite to the sofa,cabinet,image1263
quest11498,what is the colour of the chair at the right of the sofa,blue,image1263
quest11499,what are the things on the sofa,"remote_control, clothes",image1263
quest11500,what is in front of the sofa,chair,image1264
quest11501,what is the colour of the chair,blue,image1264
quest11502,what are the things on the chair,clothes,image1264
quest11503,what are hanged on the wall,photo,image1264
quest11504,what is behind the sofa,window,image1264
quest11505,what is at the top right corner,photo,image1265
quest11506,what is found below the photo,sofa,image1265
quest11507,what is to the left of the sofa,window,image1265
quest11508,what is to the right of the window,door_way_arch,image1265
quest11509,what is to the right of the door way arch,photo,image1265
quest11510,what is the colour of the chair,purple,image1265
quest11511,what is on the floor on the right side,basket,image1266
quest11512,what is inside the basket,clothes,image1266
quest11513,what is to the right of the basket,sofa,image1266
quest11514,what is hanged on the wall,photo,image1266
quest11515,what objects are on the cabinet in the corner,"lamp, photo",image1266
quest11516,what is in front of the sofa,coffee_table,image1266
quest11517,what is hanged on the window,curtain,image1267
quest11518,what is in front of the window,sofa,image1267
quest11519,what is on the sofa,pillow,image1267
quest11520,what is the colour of the pillow,white,image1267
quest11521,what object is on the floor near the curtain,shoe,image1267
quest11522,what are on the coffee table,"vase, books",image1267
quest11523,what is at the right top,lamp,image1267
quest11524,what is at the left side,television,image1268
quest11525,what is found on the tv stand,remote_control,image1268
quest11526,what is found on the floor in the right side,sofa,image1268
quest11527,what is the colour of the door mat,red,image1268
quest11528,what is to the right side of the sofa,curtain,image1268
quest11529,what objects are inside the room,"photo, light, decoration_item",image1268
quest11530,what is found at the left side,table,image1269
quest11531,what is found on the table,"lamp, decoration_item",image1269
quest11532,what is found right of the table on the wall,window,image1269
quest11533,what is in front of the window,sofa,image1269
quest11534,what is behind the sofa,photo,image1269
quest11535,what is at the left side,sofa,image1270
quest11536,what is to the right of the sofa,plant_pot,image1270
quest11537,what is to the right of the plant pot,table,image1270
quest11538,what is behind the sofa,photo,image1270
quest11539,what is to the right of the photo,mirror,image1270
quest11540,what objects are seen in the mirror,"sofa, photo, window, door",image1270
quest11541,what is hanged on the middle of the wall,photo,image1271
quest11542,what is to the left bottom of the photo,plant_pot,image1271
quest11543,what is the wall to the right of the plant pot,light_switch,image1271
quest11544,what is in front of the photo,sofa,image1271
quest11545,what is in the right corner,mirror,image1271
quest11546,what objects on the table on the far left corner,"photo, plant_pot",image1271
quest11547,what is in the corner,mirror,image1272
quest11548,what object is front,sofa,image1272
quest11549,what is on the sofa,pillow,image1272
quest11550,what is the center object on the floor,table,image1272
quest11551,what object is hanged on the wall,photo,image1272
quest11552,what is object is to the right of the sofa near the wall,indoor_fountain,image1272
quest11553,what objects are on the table,"glass, clock, incense_holder",image1273
quest11554,what objects are under the table,"bowl, plate, trophy",image1273
quest11555,what object is found at the left bottom,floor_mat,image1273
quest11556,what object is outside the window,plant,image1273
quest11557,what is on the left bottom,table,image1274
quest11558,what objects are on the table,"tissue_box, book",image1274
quest11559,what object is below the table,floor_mat,image1274
quest11560,what is hanged on the wall,photo,image1274
quest11561,what is on the sofa,pillow,image1274
quest11562,what is before the mirror,clock,image1274
quest11563,what is on the chair,clothes,image1275
quest11564,what object is before the chair,table,image1275
quest11565,what objects are on the rack,"file_holder, books, photo, file",image1275
quest11566,what objects are on the sofa,"pillow, books, clothes",image1275
quest11567,what is at the left side,window,image1276
quest11568,what is in right front of the sofa,chair,image1276
quest11569,what are the things on the chair,clothes,image1276
quest11570,what is in front of the sofa,table,image1276
quest11571,what is in front of the table,bookshelf,image1276
quest11572,what is on the floor,floor_mat,image1277
quest11573,what is in front of the sofa,table,image1277
quest11574,what is in front of the table,chair,image1277
quest11575,what is stuck on the wall,photo,image1277
quest11576,what is found behind the sofa,vase,image1277
quest11577,what is in front of the chair,table,image1278
quest11578,what is to the right of the table,sofa,image1278
quest11579,what is to the right of the sofa,vase,image1278
quest11580,what is behind the sofa,piano,image1278
quest11581,what is to the left of the piano,chair,image1278
quest11582,what are the things on the piano,"photo, vase, sheet_music",image1278
quest11583,what is at the left side,piano,image1279
quest11584,what is on the piano,sheet_music,image1279
quest11585,what is found below the piano,piano_bench,image1279
quest11586,what is on the floor,floor_mat,image1279
quest11587,what is to the opposite of the piano,sofa,image1279
quest11588,what is to the right of the piano,window,image1279
quest11589,what is to the right of the window,table,image1279
